YEAR,MO,DY,T2M,TS,QV2M,PRECTOTCORR,WS10M,WD10M
2022,1,29,8.1,5.26,4.76,0,2.38,138.69
2022,1,30,8.53,5.94,4.76,0,2.91,119.19
2022,1,31,8.89,5.65,4.82,0,2.13,126.31
2022,2,1,7.62,4.87,4.52,0,3.02,253.62
2022,2,2,8.08,6.71,5.19,0.14,2.17,133.75
2022,2,3,3.78,3.56,5.37,22.11,3.6,75.25
2022,2,4,3.96,2.59,5.13,10.63,2.02,127.38
2022,2,5,4.65,2.31,4.76,0,2.1,127
2022,2,6,7.89,5.65,5.13,0,1.95,150.94
2022,2,7,8.9,6.75,5.8,0,2.35,156.12
2022,2,8,8.83,6.8,5.68,0.17,2.02,141.81
2022,2,9,6.47,5.09,6.16,2.32,2.05,132.44
2022,2,10,6.94,5.49,4.76,0,2.59,198.38
2022,2,11,7.07,5.08,4.03,0,2.52,177.88
2022,2,12,9.21,6.31,4.46,0,2.34,130.12
2022,2,13,9.38,6.7,4.94,0,1.93,138.88
2022,2,14,9.46,7.05,5.19,0,2.02,152.06
2022,2,15,9.87,7.86,5.8,0,1.81,167.06
2022,2,16,9.62,7.53,5.49,0,2.52,162.06
2022,2,17,9.85,7.52,5,0,2.38,138.38
2022,2,18,9.71,7.28,4.39,0,2.63,147.62
2022,2,19,9.41,7.12,4.52,0,2.55,195.75
2022,2,20,8.85,6.78,4.7,0,3.48,310.69
2022,2,21,9.37,7.32,4.39,0,2.47,145.38
2022,2,22,11.56,10.01,5.43,0.65,2.77,108.88
2022,2,23,10.98,10.31,7.02,2.41,3.13,111.12
2022,2,24,10.34,8.9,6.77,4.03,2.05,112.75
2022,2,25,9.69,9.55,6.04,0.25,1.66,121.38
2022,2,26,7.71,7.17,6.1,8.26,3.34,92.62
2022,2,27,9.8,8.23,5.49,0.09,1.95,140.31
2022,2,28,11.09,9.73,5.25,0,2.2,119.44
2022,3,1,12.79,11.15,5.98,0,1.78,124.25
2022,3,2,12.61,10.83,6.1,0,2.02,123.31
2022,3,3,12.87,11.44,6.35,0.32,2.16,119
2022,3,4,12.38,10.91,6.65,0.04,1.88,170.44
2022,3,5,13.82,11.73,6.23,0,2.2,151.88
2022,3,6,14.77,12.67,7.39,0,1.84,126.56
2022,3,7,14.57,12.15,7.32,0,1.55,128.56
2022,3,8,15.15,12.85,6.41,0,2.41,130.75
2022,3,9,16.19,13.12,6.23,0,2.18,134.81
2022,3,10,16.23,13.59,6.59,0,2.09,191
2022,3,11,15.35,13.68,7.32,0,2.66,159.5
2022,3,12,15.98,14.08,7.51,0,2.3,143.38
2022,3,13,17.17,15.3,8.54,0,2.34,144.94
2022,3,14,18.05,16.37,8.91,0,2.35,133.25
2022,3,15,18.78,16.85,8.97,0,2.94,166.5
2022,3,16,19.4,17.62,8.48,0,2.96,147
2022,3,17,20.43,18.3,9.28,0,2.33,119.88
2022,3,18,20.41,19.07,11.23,0,1.95,124.81
2022,3,19,20.58,19.48,10.86,0.03,2.21,149.06
2022,3,20,20.48,18.58,9.09,0,2.25,193.06
2022,3,21,19.47,17.55,7.81,0,3.08,164.81
2022,3,22,19.33,17.08,6.53,0,2.76,151.56
2022,3,23,18.76,16.93,6.77,0,2.66,151.94
2022,3,24,18.44,17.29,6.71,0.14,2.44,144.38
2022,3,25,17.78,16.83,6.84,0,3.73,206
2022,3,26,18.59,16.83,6.16,0,3.59,210.81
2022,3,27,20.09,17.43,5.8,0,2.99,190.06
2022,3,28,20.35,17.87,6.04,0,3.48,176.81
2022,3,29,21.05,18.29,5.31,0,3.47,246.44
2022,3,30,21.37,18.19,4.58,0,2.68,139.25
2022,3,31,20.76,18.88,5.68,0,3.22,200.25
2022,4,1,21.85,19.54,5.68,0,2.48,136.12
2022,4,2,21.55,19.4,5.86,0,2.71,146.06
2022,4,3,20.87,19.27,5.25,0,2.77,183.5
2022,4,4,22.08,19.62,5.13,0,2.95,163.88
2022,4,5,21.98,20.1,5.43,0,2.78,143.12
2022,4,6,22.03,20.4,5.43,0,3.02,168.19
2022,4,7,22.47,21.05,6.1,0,2.73,151.12
2022,4,8,22.69,21.73,6.35,0,3.53,165.38
2022,4,9,23.1,21.86,6.16,0,3.91,188.94
2022,4,10,23.67,22.27,5.92,0,3.26,157
2022,4,11,24.11,22.97,6.29,0,3.17,164
2022,4,12,23.51,21.86,6.71,0,2.65,134.56
2022,4,13,22.92,22.67,6.65,0.98,3.12,117.62
2022,4,14,21.7,22.03,6.84,0.81,3.21,158.81
2022,4,15,20.19,20.35,5.43,0.09,3.18,195.94
2022,4,16,21.44,21.44,6.23,0.01,2.9,155.31
2022,4,17,21.94,21.66,6.35,0,2.79,180.25
2022,4,18,23.94,22.9,5.49,0,2.69,155.69
2022,4,19,24.55,23.69,6.1,0,3.56,212.94
2022,4,20,24.49,24.38,6.59,0,3.83,298.25
2022,4,21,22.12,21.37,8.06,0.01,2.88,139.94
2022,4,22,21.87,22.22,7.14,0.06,2.69,197.5
2022,4,23,22.02,22.16,5.68,0,3.6,209.56
2022,4,24,22.45,22.34,5.25,0,3.52,264.75
2022,4,25,23.44,23.4,6.04,0,4.12,212.12
2022,4,26,23.58,23.65,6.29,0,3.89,220.25
2022,4,27,25.08,24.8,5.92,0,3.35,181.31
2022,4,28,26.3,25.84,5.92,0,3.18,182.69
2022,4,29,26.39,26.34,6.23,0.01,4.31,201.56
2022,4,30,26.91,26.8,6.47,0.03,3.25,234.06
2022,5,1,25.57,25.6,6.47,0.95,2.48,134.75
2022,5,2,24.15,24.8,7.14,0.01,2.55,131
2022,5,3,24.24,24.21,8.91,7.76,2.38,158.12
2022,5,4,24.13,24.85,9.58,6.17,2.31,129.12
2022,5,5,22.63,23.33,9.03,0.03,3.31,201.38
2022,5,6,23.15,23.75,8.18,0.05,3.45,209.69
2022,5,7,23.38,24.08,7.87,0.52,3.03,210.12
2022,5,8,23.89,24.37,8.54,0.21,2.38,153.06
2022,5,9,23.85,24.56,9.4,1.31,2.23,161.75
2022,5,10,23.89,24.9,10.68,1.66,2.48,168.19
2022,5,11,24.65,25.54,10.99,0.22,2.55,179.94
2022,5,12,26.2,26.26,10.13,0.64,2.76,230.62
2022,5,13,26.98,26.65,7.32,0.01,4.09,288.56
2022,5,14,28.23,27.55,5.37,0,3.91,246.5
2022,5,15,28.31,27.82,5,0,3.75,188.06
2022,5,16,28.09,28.16,5.62,0.12,2.96,141.12
2022,5,17,25.94,26.29,7.02,2.03,2.53,171.75
2022,5,18,25.12,25.63,8.24,2.38,3.38,208.06
2022,5,19,26.52,26.91,7.63,0.36,3.7,210.81
2022,5,20,27.54,27.67,6.71,0.6,3.79,196.44
2022,5,21,26.42,26.9,6.9,1.56,3.6,157.38
2022,5,22,24.12,24.69,8.3,4.7,2.79,152.62
2022,5,23,22.05,22.27,9.58,18.24,2.23,129.69
2022,5,24,19.3,19.56,9.77,16.04,1.91,129.25
2022,5,25,21.37,22.63,9.89,0,2.11,159.31
2022,5,26,22.53,23.52,10.56,0.05,2.75,181.25
2022,5,27,23.44,24.11,11.66,0.34,2.86,192.81
2022,5,28,25.54,25.56,10.68,1.55,3.06,265.31
2022,5,29,25.08,25.73,10.5,1.9,2.55,142.75
2022,5,30,25.1,25.34,8.91,0.29,2.72,138.5
2022,5,31,24.48,25.39,7.93,0.4,2.74,167.56
2022,6,1,26.26,26.93,7.51,0.09,3.65,199.75
2022,6,2,26.41,26.66,6.23,0,3.8,222.94
2022,6,3,26.39,26.6,5.43,0,3.82,205.19
2022,6,4,27.16,27.12,5.8,0,3.78,209.44
2022,6,5,27.84,28.04,5.98,0,3.41,183.5
2022,6,6,29.01,29.34,7.08,0,3.21,178.06
2022,6,7,28.6,29.13,7.32,0,3.31,160.44
2022,6,8,28.61,29.59,7.69,0,3.97,204.62
2022,6,9,29.14,29.69,7.81,0.03,3.48,216.44
2022,6,10,28.94,29.7,8.36,1.35,3.75,241.75
2022,6,11,28.63,29.23,7.87,0.86,3.98,220.94
2022,6,12,28.81,29.48,8.61,1.19,3.66,213.94
2022,6,13,29.3,30.26,8.73,0,4.15,285.81
2022,6,14,29.58,30.61,8.54,0,4.16,284.12
2022,6,15,28.62,29.75,11.41,4.07,3.53,281.06
2022,6,16,25.98,26.58,13.85,20.71,2.58,232.44
2022,6,17,23.93,24.57,13.55,7.17,2.88,248.88
2022,6,18,23.51,24.79,12.7,6.5,2.26,181.81
2022,6,19,23.5,25.24,12.7,2.69,2.44,193.5
2022,6,20,22.94,24.12,11.96,4,2.08,206.88
2022,6,21,22.23,23.15,11.9,16.26,2.73,116.25
2022,6,22,24.21,25.15,11.29,0.17,2.27,167.94
2022,6,23,26.11,26.58,10.99,0,2.57,171.5
2022,6,24,26.36,27.48,11.35,0,2.71,166.12
2022,6,25,27.22,28.12,11.11,0,2.48,164.12
2022,6,26,26.76,28.33,13.43,0.4,2.55,180.5
2022,6,27,26.37,28.36,15.62,0.6,2.52,213.88
2022,6,28,26.48,27.79,15.99,6.98,2.72,245.81
2022,6,29,26.26,27.52,16.72,10.69,2.9,247.5
2022,6,30,22.77,23.73,17.4,31.09,2.98,222
2022,7,1,23.18,24,16.85,6.73,1.92,179.88
2022,7,2,24.05,25.32,17.27,25.13,2.43,159.06
2022,7,3,23.33,24.17,18.07,30.97,1.97,181
2022,7,4,24.39,25.21,17.58,2.18,2.14,195.94
2022,7,5,24.13,24.55,18.37,20.48,1.99,189.75
2022,7,6,24.45,24.88,18.19,13,1.56,173.19
2022,7,7,24.07,24.63,17.94,1.91,2.05,160.62
2022,7,8,25.37,25.78,17.76,7.87,1.99,212.19
2022,7,9,23.14,23.44,18.13,28.25,2.88,182.75
2022,7,10,22.75,23.66,17.58,34.66,2.3,164.19
2022,7,11,24.03,24.64,17.88,6.69,2.27,178.19
2022,7,12,23.37,23.9,18.13,19.18,2.2,171.31
2022,7,13,23.83,24.58,18.19,4.1,2.35,160.19
2022,7,14,23.44,23.58,17.33,20.18,2.13,135.81
2022,7,15,24.12,24.24,17.27,6.24,2.23,138.38
2022,7,16,25.09,25.19,17.21,8.97,1.8,127.62
2022,7,17,24.53,24.98,17.88,12.98,1.69,153.62
2022,7,18,24.65,25.1,18.19,0.01,2.3,178.12
2022,7,19,24.27,24.78,19.23,3.56,2.71,230.94
2022,7,20,23.79,24.41,18.98,13.83,3.14,252.56
2022,7,21,22.08,22.23,18.37,23.8,2.28,236.38
2022,7,22,22.91,23.67,17.7,1.51,1.95,199.88
2022,7,23,23.35,23.97,18.01,10.69,2.2,163.94
2022,7,24,22.63,22.98,16.91,7.11,1.62,150.19
2022,7,25,22.15,22.37,17.21,12.92,1.79,183.56
2022,7,26,22.53,23.41,17.21,3.96,1.85,171.81
2022,7,27,22.1,22.53,17.64,3.76,2.41,191.88
2022,7,28,22.1,22.84,17.46,26.88,1.99,204.5
2022,7,29,22.72,23.35,17.82,19.56,2.18,228.69
2022,7,30,22.25,22.67,18.13,57.15,3.38,221
2022,7,31,21.89,22.13,17.46,28.79,2.65,213.75
2022,8,1,22.65,23.12,18.01,9.26,2.16,251.44
2022,8,2,23.33,23.89,18.92,10.5,2.34,235.56
2022,8,3,23.1,23.39,19.04,20.29,2.85,233.69
2022,8,4,22.73,23.4,17.94,12.91,2.3,174.69
2022,8,5,22.11,22.2,17.64,8.62,2.19,178.75
2022,8,6,22.65,23.08,17.88,8.92,2.13,187.06
2022,8,7,21.7,22.01,17.4,11.55,2.61,149.88
2022,8,8,23.46,23.54,17.15,1.4,1.46,146.12
2022,8,9,24.26,24.23,18.43,5.72,1.55,153.69
2022,8,10,23.47,23.48,18.92,7,2.62,179.25
2022,8,11,22.52,22.22,16.42,29.98,1.72,124.19
2022,8,12,23.67,23.46,17.4,0,2.06,205
2022,8,13,23.83,24.42,18.98,0,2.02,207
2022,8,14,22.83,23.01,18.19,7.93,2.57,178.25
2022,8,15,22.3,22.45,16.6,34.63,1.77,160.62
2022,8,16,23.37,23.41,17.4,5.73,2.05,156.19
2022,8,17,22.8,23.26,17.64,4.76,1.94,166.69
2022,8,18,22.81,23.4,18.37,1.19,2.82,233.69
2022,8,19,22.8,23.07,19.1,17.27,4.61,251.12
2022,8,20,21.15,21.18,16.17,27.05,1.68,144.56
2022,8,21,23.12,22.95,15.87,9.4,2.19,160.56
2022,8,22,21.98,22.12,17.52,0.13,2.34,156.06
2022,8,23,23.58,23.62,17.52,0.88,2.09,136.31
2022,8,24,22.18,22.23,16.91,13.52,2.4,131.31
2022,8,25,22.97,22.62,17.15,0.91,2.01,149.56
2022,8,26,23.4,23.62,18.25,0.11,1.98,222.38
2022,8,27,22.95,23.31,18.62,0.04,2.73,253.38
2022,8,28,22.85,23.33,18.55,9.83,2.77,242.94
2022,8,29,21.89,22.55,17.21,11.83,2.12,221
2022,8,30,22.2,22.82,17.52,0.75,2.21,229.62
2022,8,31,23.01,23.27,18.25,1.9,2.43,250.56
2022,9,1,22.87,23.25,18.19,4.12,2.36,238
2022,9,2,22.31,22.72,17.46,0.64,2.55,225.5
2022,9,3,21.26,21.51,16.85,2.49,2.96,248.88
2022,9,4,21.26,21.35,16.05,9.87,1.75,177.12
2022,9,5,21.44,21.25,15.26,0.26,1.87,162.25
2022,9,6,21.8,21.55,15.62,0,1.61,164.62
2022,9,7,22.33,21.92,16.24,3.9,1.76,152.06
2022,9,8,22.11,21.92,16.3,1.07,1.76,143.69
2022,9,9,22,21.89,16.17,2.67,1.9,168.31
2022,9,10,22.11,22.01,16.91,6.26,1.71,192.38
2022,9,11,22.08,22.23,16.85,17.79,1.38,234.5
2022,9,12,21.82,21.59,16.3,4.99,1.59,183.44
2022,9,13,21.31,21.19,16.66,1.01,1.59,202.31
2022,9,14,21.12,21.38,16.42,7.55,1.93,204.38
2022,9,15,21.17,21.69,16.11,15.44,1.59,177.25
2022,9,16,21.19,21.48,16.72,27.01,2.2,235.62
2022,9,17,20.72,20.85,15.81,3.26,1.77,252.06
2022,9,18,20.7,20.69,15.2,0.51,1.66,168.19
2022,9,19,21.29,21.05,15.99,8.63,1.45,149.81
2022,9,20,21.87,21.65,16.54,4.84,1.8,172.94
2022,9,21,21.32,21.01,16.72,31.79,2.37,181.88
2022,9,22,21.9,21.82,16.54,31,1.67,143.12
2022,9,23,21.5,21.3,17.03,65.56,1.64,148.75
2022,9,24,20.78,20.65,16.3,61.26,2.07,124.81
2022,9,25,20.26,20.19,16.54,49.45,4.13,157.75
2022,9,26,20.49,19.98,14.4,2.36,1.78,209.88
2022,9,27,20.35,20.09,15.26,0,1.8,180.06
2022,9,28,20.05,19.62,14.95,7.28,1.77,157.94
2022,9,29,20.14,19.86,14.95,0.01,1.74,155.69
2022,9,30,19.99,19.95,15.26,0,1.91,183.56
2022,10,1,20.04,19.13,13.67,0.16,1.93,147.5
2022,10,2,20.24,18.99,13.12,0,2.01,150.56
2022,10,3,21.21,20.11,13.61,0,2.04,127.19
2022,10,4,21.07,19.92,13.92,0.11,1.89,144
2022,10,5,20.07,19.05,13.85,4.67,1.85,147.5
2022,10,6,18.9,18.76,13.67,2.2,1.71,203.25
2022,10,7,18.66,18.61,13.85,15,1.43,180.62
2022,10,8,17.62,17.26,13.31,6.9,1.65,117.19
2022,10,9,17.72,17.42,13.18,18.93,1.6,95.19
2022,10,10,17.4,17.05,12.94,9.52,1.91,128.75
2022,10,11,17.42,17.32,12.88,10.38,1.51,205.81
2022,10,12,17.22,16.74,11.66,1.19,1.49,163.69
2022,10,13,17.36,16.51,11.72,0,1.83,137.75
2022,10,14,17.45,16.21,11.41,0,1.82,155.19
2022,10,15,17.4,16.08,11.6,0,1.8,149.62
2022,10,16,17.38,16.11,11.78,0,2.05,140.44
2022,10,17,17.03,15.64,11.23,0,1.85,140.12
2022,10,18,16.62,15.08,10.25,0.16,1.94,143.56
2022,10,19,15.44,13.83,8.73,0.01,2.17,148.62
2022,10,20,15.8,13.89,8.24,0.01,2.19,199
2022,10,21,16.05,13.69,7.93,0,2.51,279.69
2022,10,22,15.28,13.19,7.87,0,1.82,121.44
2022,10,23,15.62,13.66,8.79,0,1.93,132.94
2022,10,24,16.62,14.12,8.48,0,2.27,150.06
2022,10,25,16.06,13.69,8.42,0,2.1,143.25
2022,10,26,16.01,13.65,8.73,0,2.05,144
2022,10,27,15.5,13.35,8.91,0,2.09,133.81
2022,10,28,15.27,13.3,9.34,0,2.05,132.06
2022,10,29,15.09,12.91,8.67,0,1.91,131.06
2022,10,30,15.43,13.24,8.36,0,1.94,120.56
2022,10,31,15.78,13.28,8.18,0,1.94,128.56
2022,11,1,15.65,13.5,8.3,0,2.37,131.69
2022,11,2,15.72,13.47,8.67,0,2.38,134.31
2022,11,3,15.95,13.86,9.16,0,2.21,147.06
2022,11,4,16.11,13.65,9.28,0,1.77,125.31
2022,11,5,16.2,14.05,10.31,0,1.64,127.5
2022,11,6,15.65,13.4,8.3,0,2.11,139.94
2022,11,7,15.76,13.33,7.93,0,2.21,183.12
2022,11,8,15.36,13.11,7.93,0,1.95,133.31
2022,11,9,14.33,12.78,8.67,0.55,1.66,134.69
2022,11,10,13.44,11.3,7.14,0.59,2.1,153.38
2022,11,11,12.41,9.97,5.98,0.13,2.41,153.56
2022,11,12,12.97,9.77,5.74,0,2.1,154.81
2022,11,13,12.55,10.26,5.62,0,2.22,114.62
2022,11,14,11.87,10.38,7.08,2.37,1.67,41.62
2022,11,15,12.49,10.48,7.45,0.01,1.78,206.12
2022,11,16,12.57,10.19,7.63,0,1.58,180.5
2022,11,17,12.33,9.61,6.84,0,1.62,150
2022,11,18,12.06,9.18,6.77,0,1.64,124.19
2022,11,19,12.76,9.62,6.59,0,1.77,135.06
2022,11,20,13.65,10.25,6.47,0,1.59,129.5
2022,11,21,14.08,10.51,5.98,0,1.7,127.5
2022,11,22,13.13,9.68,5.98,0,1.62,111.25
2022,11,23,13.06,9.77,6.35,0,1.91,126.62
2022,11,24,12.87,9.62,6.04,0,1.84,127.19
2022,11,25,14.36,9.98,5.8,0,1.49,124.12
2022,11,26,14.96,10.87,5.74,0,1.8,109.75
2022,11,27,13.73,9.81,5.98,0,1.47,121.31
2022,11,28,13.08,9.33,6.04,0,1.57,104.88
2022,11,29,13.3,9.5,6.41,0,1.59,132.56
2022,11,30,12.68,9.15,6.35,0,1.59,122.75
2022,12,1,12.69,9.41,6.35,0,1.71,107
2022,12,2,13.12,10.25,6.77,0,1.2,143.44
2022,12,3,13.01,10.58,7.63,0,1.42,118.19
2022,12,4,12.63,9.39,6.35,0,1.68,115.75
2022,12,5,11.91,8.7,6.53,0,1.66,152.81
2022,12,6,12.26,8.87,5.92,0,1.86,113.06
2022,12,7,11.88,8.19,5.25,0,1.88,119.75
2022,12,8,12,8.01,5.19,0,1.88,130.44
2022,12,9,12.75,8.8,5.25,0,1.72,123.06
2022,12,10,12.95,9.08,5.43,0,1.91,128.62
2022,12,11,13.13,8.77,4.76,0,1.93,152.31
2022,12,12,13.37,8.31,4.64,0,1.63,109.25
2022,12,13,13.27,8.07,4.39,0,1.75,111.69
2022,12,14,12.24,7.33,4.46,0,1.75,117.56
2022,12,15,11.11,7.2,4.94,0,1.76,120.69
2022,12,16,10.73,7.12,5.07,0,1.74,118.38
2022,12,17,11.29,7.33,5.07,0,1.71,106.81
2022,12,18,11.43,7.33,5.13,0,1.65,120.5
2022,12,19,10.8,6.83,4.94,0,1.61,121.25
2022,12,20,10.83,6.42,4.27,0,1.5,108.69
2022,12,21,9.82,5.51,3.97,0,1.53,118.62
2022,12,22,9.18,4.61,3.54,0,1.66,112.75
2022,12,23,8.54,4.51,4.03,0,2.09,110.25
2022,12,24,8.61,5.48,5.13,0,1.59,130.25
2022,12,25,9.08,6.19,5,0,1.52,113.19
2022,12,26,9.76,6.83,5.07,0,1.8,128.19
2022,12,27,8.41,5.09,3.85,0,2.45,109.44
2022,12,28,9.14,5.4,3.91,0,2.45,134.12
2022,12,29,10.05,8.21,5.68,0.66,1.91,122.56
2022,12,30,9.35,8.07,6.65,0.18,1.59,154.44
2022,12,31,9.22,6.3,5.49,0,1.8,131.19
2023,1,1,8.04,5.49,5.13,0,1.62,120.19
2023,1,2,7.55,5.62,5.37,0,1.73,119.31
2023,1,3,6.68,4.67,5,0,1.65,121.5
2023,1,4,7.38,4.74,4.21,0,2.23,117.69
2023,1,5,8.03,4.33,3.66,0,1.81,112.06
2023,1,6,9.07,4.93,3.6,0,1.57,127.31
2023,1,7,10.95,7.51,4.39,0,1.8,122.31
2023,1,8,12.98,9.38,5.49,0,2.16,156
2023,1,9,13.35,9.96,5.8,0,1.8,165.44
2023,1,10,11.89,9.11,5.31,0,1.79,140.62
2023,1,11,10.86,8.61,4.94,0.11,1.72,95.75
2023,1,12,8.12,8.06,5.98,1.18,2.12,109.69
2023,1,13,8.84,8.79,6.84,8.95,1.95,145.38
2023,1,14,7.77,7.26,6.16,1.71,1.31,155.56
2023,1,15,8.05,5.15,4.46,0,1.73,120.44
2023,1,16,7.24,4.2,4.15,0,1.8,122.12
2023,1,17,6.59,3.58,3.6,0,2.05,108.88
2023,1,18,7.35,4.28,3.54,0,1.55,126.75
2023,1,19,9.05,7.23,4.27,1.76,1.68,126.25
2023,1,20,6.74,6.46,5.68,5.68,2.6,104.44
2023,1,21,8.12,6.51,5.49,0.06,2.2,113.62
2023,1,22,8.58,5.62,4.52,0,2.16,116.88
2023,1,23,9.33,6.94,4.76,0,2.52,107.19
2023,1,24,8.86,8.33,6.9,4.94,2.6,113.38
2023,1,25,10.15,10.28,8.24,2.96,2.34,149.38
2023,1,26,10.67,9.23,6.71,0.11,1.84,130.56
2023,1,27,11.91,8.58,4.64,0,1.99,112.88
2023,1,28,11.4,7.91,3.66,0,2.44,116.81
2023,1,29,11.15,7.88,4.21,1.48,2.78,105.56
2023,1,30,7.95,6.55,5.62,10.5,3.09,96.25
2023,1,31,9.65,8.56,5.49,0,2.33,140.38
2023,2,1,11,7.51,3.54,0,2.54,110.38
2023,2,2,12.15,8.43,3.85,0,2.37,109.31
2023,2,3,11.61,8.22,4.52,0,2.03,129.19
2023,2,4,12.19,8.81,5,0,2.16,159.06
2023,2,5,11.67,9.07,5.55,0,2.05,125
2023,2,6,11.89,9.32,5.86,0.68,2.24,183.69
2023,2,7,11.49,9.15,5.49,0.04,2.23,117.81
2023,2,8,11.15,9.19,4.52,0,2.18,129.88
2023,2,9,11.37,10.15,5.43,0.67,2.73,113.25
2023,2,10,11.28,10.9,6.47,0.58,2.67,102.44
2023,2,11,10.97,10.25,6.65,1.35,2.83,148.94
2023,2,12,7.55,5.95,3.42,0,3.32,253.44
2023,2,13,10.88,7.77,3.6,0,2.66,172.38
2023,2,14,13.01,10.02,4.88,0,2.3,125.88
2023,2,15,13.68,11.52,5.49,0,2.64,119.75
2023,2,16,14.3,12.1,5.92,0,2.23,136
2023,2,17,14.73,12.62,6.35,0,2.23,139.88
2023,2,18,15.83,13.16,5.8,0,2.58,149.81
2023,2,19,15.85,12.73,5.31,0,2.03,135
2023,2,20,15.75,13.24,5.43,0,2.12,114.31
2023,2,21,15.35,13.55,6.16,5.91,2.77,111.5
2023,2,22,13.41,10.87,5.68,0.58,2.07,127.31
2023,2,23,13.94,11.3,4.21,0,2.81,127
2023,2,24,14.2,11.82,4.7,0,2.53,122.38
2023,2,25,14.09,12.29,5,0,2.47,123.31
2023,2,26,14.35,12.58,5.37,0,2.54,148.44
2023,2,27,14.46,12.87,5.62,0,2.95,187.88
2023,2,28,14.46,12.95,5.49,0.14,2.25,138.38
2023,3,1,14.4,13.9,6.53,0.98,2.71,160.5
2023,3,2,15.64,13.89,6.1,0.02,2.9,244.12
2023,3,3,16.51,14.81,5.98,0,2.95,292.38
2023,3,4,16.98,15.07,5.98,0,2.62,160.75
2023,3,5,16.46,14.4,5.68,0,2.49,149.81
2023,3,6,15.54,14.07,6.04,0,2.24,138.25
2023,3,7,15.43,14.4,6.47,0.39,2.3,153.56
2023,3,8,15.23,14.38,6.59,2.48,2.07,133.81
2023,3,9,14.92,13.66,6.96,0,2.38,165.88
2023,3,10,16.04,15.08,6.35,0,2.66,147.25
2023,3,11,16.21,15.34,6.9,0,2.31,142.06
2023,3,12,17.4,16.44,7.2,0.06,2.3,160.31
2023,3,13,17.82,16.85,6.9,0.19,2.37,147.56
2023,3,14,16.77,15.98,6.41,1.02,2.55,169.81
2023,3,15,16.06,15.58,6.65,0.57,2.83,160.62
2023,3,16,16.49,15.25,5.8,0.28,2.13,137.25
2023,3,17,15.6,15.54,7.51,0.57,2.02,132.56
2023,3,18,12.34,12.37,8.79,14.9,1.89,113.69
2023,3,19,13.8,14.03,8.48,0.85,1.73,155.81
2023,3,20,12.77,12.55,8.73,6.16,1.07,122.56
2023,3,21,11.26,11.35,8.61,25.71,1.82,161.56
2023,3,22,13.19,12.94,7.39,0.07,2.05,184.62
2023,3,23,15.4,14.36,6.53,0,2.48,153.44
2023,3,24,15.49,14.9,7.32,0.29,2.12,122.69
2023,3,25,13.97,14.23,8.85,16.06,3.55,153.25
2023,3,26,14.53,14.3,7.26,0.91,2.56,189.5
2023,3,27,14.94,13.88,6.41,0,2.16,150.31
2023,3,28,15.48,14.08,6.59,0,2.16,132.88
2023,3,29,16.55,15.8,6.96,0,2.32,147.5
2023,3,30,17.35,16.98,7.08,2.61,2.77,159.25
2023,3,31,12.98,13.07,9.34,20.5,2.35,138.38
2023,4,1,13.2,13.3,9.46,14.76,2.12,192.69
2023,4,2,14.48,14.55,8.3,0.28,2.13,204.88
2023,4,3,16.3,15.65,7.32,0.92,2.3,147.75
2023,4,4,14.35,13.92,8.24,1.96,2.05,138.12
2023,4,5,15.94,14.47,5.49,0,2.63,142.38
2023,4,6,16.42,14.45,5.31,0,2.6,207.12
2023,4,7,17.87,15.9,5.74,0,2.28,184.69
2023,4,8,18.85,16.98,6.53,0,2.45,180.81
2023,4,9,18.85,17.37,6.53,0,2.57,164.06
2023,4,10,19.1,17.58,6.04,0,2.6,158.25
2023,4,11,19.91,18.57,7.08,0,3.17,175.94
2023,4,12,20.73,20.06,7.63,0,3.2,207.12
2023,4,13,21.43,20.44,7.81,0,2.98,153.81
2023,4,14,22.44,21.58,8.3,0,2.47,171.19
2023,4,15,22.98,21.96,7.45,0,2.41,143.25
2023,4,16,22.16,21.57,7.02,0,3.66,178.75
2023,4,17,23.26,22.44,7.26,0,3.24,207.06
2023,4,18,23.85,22.45,8.12,2.9,2.73,199.19
2023,4,19,21.79,21.42,10.19,12.85,2.23,151.69
2023,4,20,18.83,18.83,10.74,17.32,2.33,143.06
2023,4,21,18.29,18.33,7.93,1.2,2.72,163.94
2023,4,22,17.3,17.37,5.68,0.01,2.77,159.06
2023,4,23,17.98,17.76,5.8,0.02,3.08,169.62
2023,4,24,18.29,17.96,6.96,0,2.45,127.38
2023,4,25,18.12,18.4,7.81,0.54,2.51,164
2023,4,26,19.12,18.87,8.06,0.08,2.17,164.25
2023,4,27,17.8,17.48,8.67,2.62,2.33,165.31
2023,4,28,18.66,17.99,8.73,1.34,2.34,175.88
2023,4,29,19.07,18.87,10.13,1.27,1.65,145.81
2023,4,30,16.52,17.27,10.31,8.61,1.93,157.75
2023,5,1,15.1,15.43,10.93,17.85,2.63,147.94
2023,5,2,14.87,15.22,10.38,10.81,2.17,119.31
2023,5,3,15.39,15.6,10.62,10.32,2.23,138.56
2023,5,4,17.4,18.09,10.13,5.61,1.88,161.25
2023,5,5,18.8,18.33,9.28,0,2.69,197.06
2023,5,6,19.64,18.96,8.54,1.02,2.75,204
2023,5,7,20.26,19.37,7.39,0.03,2.5,155.38
2023,5,8,20.15,19.15,8.36,2.4,3.18,144.06
2023,5,9,19.19,18.92,7.02,1.06,3.22,197.25
2023,5,10,19.73,19.07,6.16,0,2.99,170.31
